movie_id,title,genres,year,original_language,budget,overview,popularity,revenue,tagline,tmdb_vote_avg,tmdb_vote_count,tmdb_id
1564,roseanna's grave (for roseanna),comedy romance,1997,en,0,"Roseanna is dying of a heart condition, and all she wants is to be buried next to her daughter, in a cemetery that is getting full fast. The cemetery can't expand because Capestro, the man who owns the land next to the cemetery, won't sell. While Marcello is doing good deeds to make sure no one dies, Roseanna thinks of Marcello's future.",5,0,A romantic comedy about the things we do for love.,6,21,65889
1565,head above water,comedy thriller,1996,en,0,"Judge George brings his young wife, Nathalie, to a remote island for a vacation. But while George accompanies their only neighbor -- Nathalie's childhood friend Lance -- on a fishing trip, Nathalie spends time with her ex, Kent. When Kent ends up dead the next morning, Nathalie tries to hide the evidence before her husband gets home. After the body is found, the events of the previous night unravel, with unexpected revelations.",6,0,"A comedy about keeping your ex-lover a secret, your husband in the dark and your head above water.",5,102,6521
1566,hercules,adventure animation children's comedy musical,1997,en,85000000,"Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!",98,252712101,Zero to Hero!,7,6064,6521
1567,"last time i committed suicide, the",drama,1997,en,0,"Neal Cassady is living the beat life during the 1940s, working at The Tire Yard and and philandering around town. However, he has visions of a happy life with kids and a white picket fence. When his girlfried, Joan, tries to kill herself he gets scared and runs away. But when Joan reappears will he take the chance at that happiness, or will he turn his back on it?",5,0,Life is what happens when you're busy making plans,5,25,34941
1568,murder and murder,crime drama mystery,1996,en,0,"Mildred and Doris are two middle-aged white women, from very different backgrounds, who become lovers and set up house together. Film explores the pleasures and uncertainties of later-life emotional attachment and lesbian identity in a culture that glorifies youth and heterosexual romance.",1,0,Mildred and Doris are two middle-aged women.,5,6,6521
1569,my best friend's wedding,comedy romance,1997,en,38000000,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",15,299288605,It's about finding the love of your life. And deciding what to do about it.,6,2096,6521
1570,tetsuo ii: body hammer,sci-fi,1992,ja,125000,A Japanese salaryman finds his body transforming into a weapon through sheer rage after his son is kidnapped by a gang of violent thugs.,8,0,,5,71,6521
1571,when the cats away (chacun cherche son chat),comedy romance,1996,fr,0,"When Chloe, a young Parisian, decides to take a long-overdue vacation, she has to find someone to look after Gris-Gris, her beloved cat. Everyone, including her gay male roommate, refuses to help her, but she finally makes an arrangement with the elderly Madame Renée, who often watches over other peoples' cats and dogs. However, when Chloe comes back, Madame Renée tells her that unfortunately the cat has been lost, and the unlucky owner goes on a search for her dear animal friend. While looking for the cat, she meets many colorful characters who populate the neighborhood.",5,0,No man. No job. No cat.,6,65,11956
1572,contempt (le mépris),drama,1963,fr,900000,"A philistine in the art film business, Jeremy Prokosch is a producer unhappy with the work of his director. Prokosch has hired Fritz Lang to direct an adaptation of ""The Odyssey,"" but when it seems that the legendary filmmaker is making a picture destined to bomb at the box office, he brings in a screenwriter to energize the script. The professional intersects with the personal when a rift develops between the writer and his wife.",12,528428,"More Bold! More Brazen! And Much, Much More Bardot!",7,579,266
1573,face/off,action sci-fi thriller,1997,en,80000000,"Sean Archer, a very tough, rugged FBI Agent. Who is still grieving for his dead son Michael. Archer believes that his son's killer is his sworn enemy, a very powerful criminal, Castor Troy. One day, Archer has finally cornered Castor, however, their fight has knocked out Troy cold. As Archer finally breathes easy over the capture of his enemy, he finds out that Troy has planted a bomb that will destroy the entire city of Los Angeles and all of its inhabitants. Unfortunately the only other person who knows its location is Castor's brother Pollux, and he refuses to talk. The solution, a special operation doctor that can cut off people's faces, and can place a person's face onto another person. Archer undergoes one of those surgeries to talk to Pollux. However, Castor Troy somehow regains consciousness and now wants revenge on Archer for taking his face. Not only is Troy ruining Archer's mission, but his personal life as well. Archer must stop Troy again. This time, it's personal.",29,245676146,"In order to catch him, he must become him.",7,4146,6521
1574,fall,romance,1997,en,0,"For Michael Shiver, life as an easy-going cab driver in New York suddenly changes when he picks up supermodel Sarah Easton and falls head over heels in love. But Sarah has more than just passion on her mind; she also has a husband and a glamorous lifestyle that she can't seem to leave behind. Torn between her feelings for Michael and the security of her marriage, Sarah is forced to make a realistic decision about the sacrifices that must be made to be truly and totally in love.",3,0,"He's a cab driver, she's a supermodel.  What the hell?",6,11,6521
1575,gabbeh,drama,1996,fa,0,"An elderly couple go about their routine of cleaning their gabbeh, while bickering gently with each other. Magically, a young woman appears, helping the two clean the rug. This young woman belongs to the clan whose history is depicted in the design of the gabbeh, and the rug recounts the story of the courtship of the young woman by a stranger from the clan.",4,0,Life is Colour. Love is Colour.,6,36,6521
1577,mondo,drama,1996,fr,0,"Mondo, a young orphaned gypsy, finds himself in France, where he scouts out potential foster families, evades the police and meets an assortment of eccentric people. In his travels, Mondo first encounters a magician who takes on the boy as an assistant. Then he moves on again, eventually befriending Dadi, a street-smart vagrant, and Giordan, a wise fisherman. All the while, the boy keeps an eye out for would-be parents.",1,0,,7,8,6521
1578,"innocent sleep, the",crime,1995,fr,0,"Inspired by the 1982 Roberto Calvi Affair in which an Italian banker was found hanging from a bridge across the River Thames, the story follows Alan, a man from Northern England who is homeless after the loss of his wife and job. One night while sleeping in a deserted building, Alan witnesses the murder of a high-profile businessman. He attempts to leave the scene unnoticed, but the killers realize that someone has seen them commit the crime. He goes to the police only to discover that one of the killers is leading the case. To stay alive, Alan recruits the help of Billie Hayman, an American journalist, to cover his story.",1,0,,3,2,249358
1579,for ever mozart,drama,1996,fr,0,"Episodic film that follows a theater troupe from France attempting to put on a play in Sarajevo. Along their journey they are captured and held in a POW camp, and they call for help from their friends and relations in France.",2,0,,5,15,6521
1580,men in black,action adventure comedy sci-fi,1997,en,90000000,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",50,589390539,Protecting the Earth from the scum of the universe.,7,11454,6521
1581,out to sea,comedy,1997,en,0,"Care-free Charlie cons his widower brother-in-law Herb into an expenses-paid luxury cruise in search of rich, lonely ladies. The catch is that they are required to be dance hosts! With a tyrannical cruise director, and the luscious Liz and lovely Vivian, our heroes have lots of mis-adventures before they finally return to port.",7,0,Get ready to Rumba!,5,65,6521
