,movie_id,title,genres,year
3614,3683,Blood Simple,drama film-noir,1984
3615,3684,"Fabulous Baker Boys, The",drama romance,1989
3616,3685,Prizzi's Honor,comedy drama romance,1985
3617,3686,Flatliners,thriller,1990
3618,3687,Light Years,sci-fi,1988
3619,3688,Porky's,comedy,1981
3620,3689,Porky's II: The Next Day,comedy,1983
3621,3690,Porky's Revenge,comedy,1985
3622,3691,Private School,comedy,1983
3623,3692,Class of Nuke 'Em High,comedy horror,1986
3624,3693,"Toxic Avenger, The",comedy horror,1985
3625,3694,"Toxic Avenger, Part II, The",comedy horror,1989
3626,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The",comedy horror,1989
3627,3696,Night of the Creeps,comedy horror sci-fi,1986
3628,3697,Predator 2,action sci-fi thriller,1990
3629,3698,"Running Man, The",action adventure sci-fi,1987
3630,3699,Starman,adventure drama romance sci-fi,1984
3631,3700,"Brother from Another Planet, The",drama sci-fi,1984
3632,3701,Alien Nation,crime drama sci-fi,1988
3633,3702,Mad Max,action sci-fi,1979
3634,3703,Mad Max 2 (a.k.a. The Road Warrior),action sci-fi,1981
3635,3704,Mad Max Beyond Thunderdome,action sci-fi,1985
3636,3705,Bird on a Wire,action adventure romance thriller,1990
3637,3706,Angel Heart,film-noir mystery thriller,1987
3638,3707,Nine 1/2 Weeks,drama,1986
3639,3708,Firestarter,horror thriller,1984
3640,3709,Sleepwalkers,horror,1992
3641,3710,Action Jackson,action comedy,1988
3642,3711,Sarafina!,drama,1992
3643,3712,Soapdish,comedy,1991
3644,3713,"Long Walk Home, The",drama,1990
3645,3714,Clara's Heart,drama,1988
3646,3715,Burglar,comedy,1987
3647,3716,Fatal Beauty,action crime,1987
3648,3717,Gone in 60 Seconds,action crime,2000
3649,3718,American Pimp,documentary,1999
3650,3719,Love's Labour's Lost,comedy romance,2000
3651,3720,Sunshine,drama,1999
3652,3721,Trixie,comedy,1999
3653,3722,Live Virgin,comedy,1999
3654,3723,Hamlet,drama,1990
3655,3724,Coming Home,drama war,1978
3656,3725,American Pop,animation musical,1981
3657,3726,Assault on Precinct 13,action thriller,1976
3658,3727,Near Dark,comedy horror,1987
3659,3728,One False Move,thriller,1991
3660,3729,Shaft,action crime,1971
3661,3730,"Conversation, The",drama mystery,1974
3662,3731,Cutter's Way,drama thriller,1981
3663,3732,"Fury, The",horror,1978
3664,3733,"Paper Chase, The",drama,1973
3665,3734,Prince of the City,drama,1981
3666,3735,Serpico,crime drama,1973
3667,3736,"Big Carnival, The",drama,1951
3668,3737,Lonely Are the Brave,drama western,1962
3669,3738,"Sugarland Express, The",drama,1974
3670,3739,Trouble in Paradise,comedy romance,1932
3671,3740,Big Trouble in Little China,action comedy,1986
3672,3741,Badlands,crime drama,1973
3673,3742,"Battleship Potemkin, The (Bronenosets Potyomkin)",drama war,1925
3674,3743,Boys and Girls,comedy romance,2000
3675,3744,Shaft,action crime,2000
3676,3745,Titan A.E.,adventure animation sci-fi,2000
3677,3746,Butterfly (La Lengua de las Mariposas),drama war,2000
3678,3747,Jesus' Son,drama,1999
3679,3748,"Match, The",comedy romance,1999
3680,3749,Time Regained (Le Temps Retrouvé),drama,1999
3681,3750,Boricua's Bond,drama,2000
3682,3751,Chicken Run,animation children's comedy,2000
3683,3752,"Me, Myself and Irene",comedy,2000
3684,3753,"Patriot, The",action drama war,2000
3685,3754,"Adventures of Rocky and Bullwinkle, The",animation children's comedy,2000
3686,3755,"Perfect Storm, The",action adventure thriller,2000
3687,3756,"Golden Bowl, The",drama,2000
3688,3757,Asylum,horror,1972
3689,3758,Communion,drama sci-fi thriller,1989
3690,3759,Fun and Fancy Free,animation children's musical,1947
3691,3760,"Kentucky Fried Movie, The",comedy,1977
3692,3761,"Blood In, Blood Out (a.k.a. Bound by Honor)",crime drama,1993
3693,3762,Daughter of Dr. Jeckyll,horror,1957
3694,3763,F/X,action crime thriller,1986
3695,3764,F/X 2,action crime thriller,1992
3696,3765,"Hot Spot, The",drama romance,1990
3697,3766,Missing in Action,action war,1984
3698,3767,Missing in Action 2: The Beginning,action war,1985
3699,3768,Braddock: Missing in Action III,action war,1988
3700,3769,Thunderbolt and Lightfoot,action,1974
3701,3770,Dreamscape,adventure crime sci-fi thriller,1984
3702,3771,"Golden Voyage of Sinbad, The",action adventure,1974
3703,3772,Hatchet For the Honeymoon (Rosso Segno Della Follia),horror,1969
3704,3773,House Party,comedy,1990
3705,3774,House Party 2,comedy,1991
3706,3775,Make Mine Music,animation children's musical,1946
3707,3776,Melody Time,animation children's musical,1948
3708,3777,Nekromantik,comedy horror,1987
3709,3778,On Our Merry Way,comedy drama,1948
3710,3779,Project Moon Base,sci-fi,1953
3711,3780,Rocketship X-M,sci-fi,1950
3712,3781,Shaft in Africa,action crime,1973
3713,3782,Shaft's Big Score!,action crime,1972
3714,3783,Croupier,crime drama,1998
3715,3784,"Kid, The",comedy,2000
3716,3785,Scary Movie,comedy horror,2000
3717,3786,But I'm a Cheerleader,comedy,1999
3718,3787,Shower (Xizhao),comedy,1999
3719,3788,Blowup,drama mystery,1966
3720,3789,"Pawnbroker, The",drama,1965
3721,3790,Groove,drama,2000
3722,3791,Footloose,drama,1984
3723,3792,Duel in the Sun,western,1946
3724,3793,X-Men,action sci-fi,2000
3725,3794,Chuck & Buck,comedy drama,2000
3726,3795,"Five Senses, The",drama,1999
3727,3796,"Wisdom of Crocodiles, The (a.k.a. Immortality)",romance thriller,2000
3728,3797,"In Crowd, The",thriller,2000
3729,3798,What Lies Beneath,thriller,2000
3730,3799,Pokémon the Movie 2000,animation children's,2000
3731,3800,Criminal Lovers (Les Amants Criminels),drama romance,1999
3732,3801,Anatomy of a Murder,drama mystery,1959
3733,3802,Freejack,action sci-fi,1992
3734,3803,Greaser's Palace,drama,1972
3735,3804,H.O.T.S.,comedy,1979
3736,3805,Knightriders,action adventure drama,1981
3737,3806,MacKenna's Gold,western,1969
3738,3807,Sinbad and the Eye of the Tiger,action adventure,1977
3739,3808,Two Women (La Ciociara),drama war,1961
3740,3809,What About Bob?,comedy,1991
3741,3810,White Sands,drama thriller,1992
3742,3811,Breaker Morant,drama war,1980
3743,3812,Everything You Always Wanted to Know About Sex,comedy,1972
3744,3813,Interiors,drama,1978
3745,3814,Love and Death,comedy,1975
3746,3816,"Official Story, The (La Historia Oficial)",drama,1985
3747,3817,"Other Side of Sunday, The (Søndagsengler)",comedy drama,1996
3748,3818,Pot O' Gold,comedy musical,1941
3749,3819,Tampopo,comedy,1986
3750,3820,Thomas and the Magic Railroad,children's,2000
3751,3821,Nutty Professor II: The Klumps,comedy,2000
3752,3822,"Girl on the Bridge, The (La Fille sur le Pont)",drama romance,1999
3753,3823,Wonderland,drama,1999
3754,3824,Autumn in New York,drama romance,2000
3755,3825,Coyote Ugly,drama,2000
3756,3826,Hollow Man,horror sci-fi thriller,2000
3757,3827,Space Cowboys,action sci-fi,2000
3758,3828,Better Living,comedy,1998
3759,3829,Mad About Mambo,comedy romance,2000
3760,3830,Psycho Beach Party,comedy horror thriller,2000
3761,3831,Saving Grace,comedy,2000
3762,3832,"Black Sabbath (Tre Volti Della Paura, I)",horror,1963
3763,3833,"Brain That Wouldn't Die, The",horror sci-fi,1962
3764,3834,Bronco Billy,adventure drama romance,1980
3765,3835,"Crush, The",thriller,1993
3766,3836,Kelly's Heroes,action comedy war,1970
3767,3837,Phantasm II,horror,1988
3768,3838,Phantasm III: Lord of the Dead,horror,1994
3769,3839,Phantasm IV: Oblivion,horror,1998
3770,3840,Pumpkinhead,horror,1988
3771,3841,Air America,action comedy,1990
3772,3842,Make Them Die Slowly (Cannibal Ferox),horror,1980
3773,3843,Sleepaway Camp,horror,1983
3774,3844,Steel Magnolias,drama,1989
3775,3845,And God Created Woman (Et Dieu&#8230;Créa la Femme),drama,1956
3776,3846,Easy Money,comedy,1983
3777,3847,"Ilsa, She Wolf of the SS",horror,1974
3778,3848,Silent Fall,drama thriller,1994
3779,3849,"Spiral Staircase, The",thriller,1946
3780,3850,Whatever Happened to Aunt Alice?,crime thriller,1969
3781,3851,I'm the One That I Want,comedy,2000
3782,3852,"Tao of Steve, The",comedy,2000
3783,3853,"Tic Code, The",drama,1998
3784,3854,Aimée & Jaguar,drama romance,1999
3785,3855,"Affair of Love, An (Une Liaison Pornographique)",drama romance,1999
3786,3856,Autumn Heart,drama,1999
3787,3857,Bless the Child,thriller,2000
3788,3858,Cecil B. Demented,comedy,2000
3789,3859,"Eyes of Tammy Faye, The",documentary,2000
3790,3860,"Opportunists, The",crime,1999
3791,3861,"Replacements, The",comedy,2000
3792,3862,About Adam,comedy,2000
3793,3863,"Cell, The",sci-fi thriller,2000
3794,3864,Godzilla 2000 (Gojira ni-sen mireniamu),action adventure sci-fi,1999
3795,3865,"Original Kings of Comedy, The",comedy documentary,2000
3796,3866,Sunset Strip,comedy,2000
3797,3867,All the Rage (a.k.a. It's the Rage),drama,1999
3798,3868,"Naked Gun: From the Files of Police Squad!, The",comedy,1988
3799,3869,"Naked Gun 2 1/2: The Smell of Fear, The",comedy,1991
3800,3870,Our Town,drama,1940
3801,3871,Shane,drama western,1953
3802,3872,"Suddenly, Last Summer",drama,1959
3803,3873,Cat Ballou,comedy western,1965
3804,3874,"Couch in New York, A",comedy romance,1996
3805,3875,"Devil Rides Out, The",horror,1968
3806,3876,Jerry & Tom,drama,1998
3807,3877,Supergirl,action adventure fantasy,1984
3808,3878,X: The Unknown,sci-fi,1956
3809,3879,"Art of War, The",action,2000
3810,3880,"Ballad of Ramblin' Jack, The",documentary,2000
3811,3881,Bittersweet Motel,documentary,2000
3812,3882,Bring It On,comedy,2000
3813,3883,Catfish in Black Bean Sauce,comedy drama,2000
3814,3884,"Crew, The",comedy,2000
3815,3885,Love & Sex,comedy romance,2000
3816,3886,Steal This Movie!,drama,2000
3817,3887,Went to Coney Island on a Mission From God... Be Back by Five,drama,1998
3818,3888,Skipped Parts,drama romance,2000
3819,3889,Highlander: Endgame,action adventure fantasy,2000
3820,3890,Back Stage,documentary,2000
3821,3891,Turn It Up,crime drama,2000
3822,3892,Anatomy (Anatomie),horror,2000
3823,3893,Nurse Betty,comedy thriller,2000
3824,3894,Solas,drama,1999
3825,3895,"Watcher, The",crime thriller,2000
3826,3896,"Way of the Gun, The",crime thriller,2000
3827,3897,Almost Famous,comedy drama,2000
3828,3898,Bait,action comedy,2000
3829,3899,Circus,comedy,2000
3830,3900,Crime and Punishment in Suburbia,comedy drama,2000
3831,3901,Duets,comedy drama,2000
3832,3902,Goya in Bordeaux (Goya en Bodeos),drama,1999
3833,3903,Urbania,drama,2000
3834,3904,"Uninvited Guest, An",drama,2000
3835,3905,"Specials, The",comedy,2000
3836,3906,Under Suspicion,crime,2000
3837,3907,"Prince of Central Park, The",drama,1999
3838,3908,Urban Legends: Final Cut,horror,2000
3839,3909,Woman on Top,comedy romance,2000
3840,3910,Dancer in the Dark,drama musical,2000
3841,3911,Best in Show,comedy,2000
3842,3912,Beautiful,comedy drama,2000
3843,3913,Barenaked in America,documentary,1999
3844,3914,"Broken Hearts Club, The",drama,2000
3845,3915,Girlfight,drama,2000
3846,3916,Remember the Titans,drama,2000
3847,3917,Hellraiser,horror,1987
3848,3918,Hellbound: Hellraiser II,horror,1988
3849,3919,Hellraiser III: Hell on Earth,horror,1992
3850,3920,"Faraway, So Close (In Weiter Ferne, So Nah!)",drama fantasy,1993
3851,3921,Beach Party,comedy,1963
3852,3922,Bikini Beach,comedy,1964
3853,3923,Return of the Fly,horror sci-fi,1959
3854,3924,Pajama Party,comedy,1964
3855,3925,Stranger Than Paradise,comedy,1984
3856,3926,Voyage to the Bottom of the Sea,adventure sci-fi,1961
3857,3927,Fantastic Voyage,adventure sci-fi,1966
3858,3928,Abbott and Costello Meet Frankenstein,comedy horror,1948
3859,3929,"Bank Dick, The",comedy,1940
3860,3930,"Creature From the Black Lagoon, The",horror,1954
3861,3931,"Giant Gila Monster, The",horror sci-fi,1959
3862,3932,"Invisible Man, The",horror sci-fi,1933
3863,3933,"Killer Shrews, The",horror sci-fi,1959
3864,3934,Kronos,sci-fi,1957
3865,3935,Kronos,horror,1973
3866,3936,"Phantom of the Opera, The",drama thriller,1943
3867,3937,Runaway,sci-fi thriller,1984
3868,3938,"Slumber Party Massacre, The",horror,1982
3869,3939,"Slumber Party Massacre II, The",horror,1987
3870,3940,"Slumber Party Massacre III, The",horror,1990
3871,3941,Sorority House Massacre,horror,1986
3872,3942,Sorority House Massacre II,horror,1990
3873,3943,Bamboozled,comedy,2000
3874,3944,Bootmen,comedy drama,2000
3875,3945,Digimon: The Movie,adventure animation children's,2000
3876,3946,Get Carter,action drama thriller,2000
3877,3947,Get Carter,thriller,1971
3878,3948,Meet the Parents,comedy,2000
3879,3949,Requiem for a Dream,drama,2000
3880,3950,Tigerland,drama,2000
3881,3951,Two Family House,drama,2000
3882,3952,"Contender, The",drama thriller,2000
