movie_id,title,genres,year,imdb_rating,imdb_num_votes,is_adult,runtime_minutes,budget,original_language,overview,popularity,revenue,tagline,tmdb_vote_count,tmdb_vote_avg
1920,small soldiers,animation children's fantasy war,1998,6,97797,0,108,40000000,en,"When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.",22,54682547,Big Movie.,1678,6
1921,pi,sci-fi thriller,1998,7,176334,0,84,120000000,en,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",45,609016565,Believe The Unbelievable,11409,7
1922,whatever,drama,1998,6,1010,0,112,15000000,en,"Whatever Works explores the relationship between a crotchety misanthrope, Boris and a naïve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of ""whatever works.""",13,36020534,A new comedy!,1432,7
1923,there's something about mary,comedy,1998,7,305513,0,119,23000000,en,"For Ted, prom night went about as bad as it’s possible for any night to go. Thirteen years later, he finally gets another chance with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.",25,369884651,Love Is In The Hair.,4083,6
1924,plan 9 from outer space,horror sci-fi,1958,3,38076,0,79,60000,en,"In California, an old man grieves the loss of his wife and on the next day he also dies. However, the space soldier Eros and her mate Tanna use an electric device to resurrect them both and the strong Inspector Clay that was murdered by the couple. Their intention is not to conquest Earth but to stop mankind from developing the powerful bomb “Solobonite” that would threaten the universe. When the population of Hollywood and Washington DC sees flying saucers on the sky, a colonel, a police lieutenant, a commercial pilot, his wife and a policeman try to stop the aliens.",8,0,Unspeakable horrors from outer space paralyze the living and resurrect the dead!,395,4
1925,wings,drama romance war,1927,7,12570,0,144,0,en,Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,59,0,Two Worlds. One Magical Secret.,930,7
1926,"broadway melody, the",musical,1929,5,7073,0,100,379000,en,"The vaudeville act of Harriet and Queenie Mahoney comes to Broadway, where their friend Eddie Kerns needs them for his number in one of Francis Zanfield's shows. When Eddie meets Queenie, he soon falls in love with  her—but she is already being courted by Jock Warriner, a member of New York high society. Queenie eventually recognises that, to Jock, she is nothing more than a toy, and that Eddie is in love with her.",8,4358000,All talking. All singing. All dancing.,81,5
1927,all quiet on the western front,war,1930,8,60384,0,152,1448864,en,"A young soldier faces profound disillusionment in the soul-destroying horror of World War I. Together with several other young German soldiers, he experiences the horrors of war, such evil of which he had not conceived of when signing up to fight. They eventually become sad, tormented, and confused of their purpose.",13,3270000,They left for war as boys never to return as men.,516,7
1928,cimarron,western,1931,5,6035,0,123,80000000,en,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",99,122563539,Leader. Hero. Legend.,3758,7
1929,grand hotel,drama,1932,7,18915,0,112,700000,en,"Guests at a posh Berlin hotel struggle through worry, scandal, and heartache.",12,2594000,Thank the stars for a great entertainment!,222,7
1930,cavalcade,drama,1933,5,5121,0,112,1180280,en,"A cavalcade of English life from New Year's Eve 1899 until 1933 seen through the eyes of well-to-do Londoners Jane and Robert Marryot. Amongst events touching their family are the Boer War, the death of Queen Victoria, the sinking of the Titanic and the Great War.",6,7630000,THE PICTURE OF THE GENERATION!,69,5
1931,mutiny on the bounty,adventure,1935,7,22449,0,132,19000000,en,"The Bounty leaves Portsmouth in 1787. Its destination: to sail to Tahiti and load bread-fruit. Captain Bligh will do anything to get there as fast as possible, using any means to keep up a strict discipline. When they arrive at Tahiti, it is like a paradise for the crew, something completely different than the living hell aboard the ship. On the way back to England, officer Fletcher Christian becomes the leader of a mutiny.",13,13680000,The mightiest excitement that ever swept across the sea or the screen!,217,7
1932,"great ziegfeld, the",musical,1936,6,7975,0,176,0,en,"Lavish biography of Flo Ziegfeld, the producer who became Broadway's biggest starmaker.",10,0,The Sensation of the Century!,81,6
1933,"life of émile zola, the",drama,1937,-1,-1,-1,-1,0,en,Biopic of the famous French writer Emile Zola and his involvement in the Dreyfus Affair.,8,0,He'll hold you in silence as deep as your emotions!,79,6
1934,you can't take it with you,comedy,1938,7,25245,0,126,1644736,en,"Alice, the only relatively normal member of the eccentric Sycamore family, falls in love with Tony Kirby, but his wealthy banker father and snobbish mother strongly disapprove of the match. When the Kirbys are invited to dinner to become better acquainted with their future in-laws, things don't turn out the way Alice had hoped.",9,7433101,You'll love them all for giving you the swellest time you've ever had!,272,7
1935,how green was my valley,drama,1941,7,23596,0,118,1250000,en,"At the turn of the century in a Welsh mining village, the Morgans (he stern, she gentle) raise coal-mining sons and hope their youngest will find a better life.",7,6000000,Rich is their humor! Deep are their passions! Reckless are their lives! Mighty is their story!,271,7
1936,mrs. miniver,drama war,1942,7,17338,0,134,1344000,en,"English middle-class family, The Minivers, experience life in the first months of World War II.",10,13500000,"""Mrs. Miniver"" is more than a picture... It's dramatic. It's tender. It's human. It's real.",178,7
1937,going my way,comedy,1944,7,11749,0,126,0,en,"Youthful Father Chuck O'Malley led a colorful life of sports, song, and romance before joining the Roman Catholic clergy. After being appointed to a run-down New York parish, O'Malley's worldly knowledge helps him connect with a gang of boys looking for direction, eventually winning over the aging, conventional Parish priest.",12,16300000,"When the St. Louis Browns lost Bing, the Cardinal got a good singer!",117,6
1938,"lost weekend, the",drama,1945,7,36187,0,101,1250000,en,"Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.",10,11000000,The screen dares to open the strange and savage pages of a shocking bestseller!,417,7
1939,"best years of our lives, the",drama war,1946,8,62258,0,170,2100000,en,"It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare.",10,23650000,Three wonderful loves in the best picture of the year!,455,7
1940,gentleman's agreement,drama,1947,7,16117,0,118,2000000,en,A magazine writer poses as a Jew to expose anti-Semitism.,11,7800000,,172,7
1941,hamlet,drama,1948,7,16585,0,154,0,en,"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother now marrying the murderer... his uncle. Meanwhile, war is brewing.",12,0,,373,7
1942,all the king's men,drama,1949,7,14688,0,110,0,en,All The King's Men is the story of the rise of politician Willie Stark from a rural county seat to the governor's mansion.,9,0,,157,6
1943,"greatest show on earth, the",drama,1952,6,14233,0,152,0,en,"This brilliant film shows the majestic beauty that is the Giro d'Italia.  It's said that Eddy Merckx's Molteni boss wept like a child in the arms of his beaming star, who later on in the year went on to win cycling's magical triple crown when he won the Tour de France and the World Championships.  Experience the riders' anguish and joy, the organisers' difficulties anf the adoring Tifosi's passion.",0,0,Merckx's awesome batle with Gimondi,0,0
1944,from here to eternity,drama romance war,1953,7,46139,0,118,1650000,en,"In 1941 Hawaii, a private is cruelly punished for not boxing on his unit's team, while his captain's wife and second in command are falling in love.",15,30500000,Pouring out of impassioned pages...brawling their way to greatness on the screen!,473,7
